Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
NOVT,Novanta Inc,Technology,"16,873.0%",0,N/A,N/A,$0.00,"$6,041.48",82,0.0%,,$176.43,111.02
NPK,"National Presto Industries, Inc.",Industrials,"7,272.0%",0.01375137514,N/A,N/A,$1.00,$514.62,19,26.6%,,$82.59,60.56
NPO,EnPro Industries Inc,Industrials,"12,581.0%",0.009044421024,3.6%,3.9%,$1.14,"$2,626.68",12,10.5%,,$128.94,75.54
NR,"Newpark Resources, Inc.",Energy,478.0%,0,N/A,N/A,$0.00,$406.70,N/A,0.0%,,$5.01,2.38
NRC,National Research Corp,Healthcare,"4,456.0%",0.0160555399,N/A,N/A,$0.72,"$1,096.61",36,59.1%,,$47.47,32.71
NRDS,Nerdwallet Inc,N/A,"1,032.0%",0,N/A,N/A,$0.00,$760.78,232,0.0%,,$21.74,7.8
NRDY,Nerdy Inc,N/A,400.0%,0,N/A,N/A,$0.00,$392.08,0,N/A,,$4.44,1.8
NREF,NexPoint Real Estate Finance Inc,Real Estate,"1,518.0%",0.1381812656,N/A,N/A,$2.10,$260.86,0,N/A,,$20.42,12.15
NRGV,Energy Vault Holdings Inc,N/A,240.0%,0,N/A,N/A,$0.00,$340.58,0,N/A,,$10.43,1.35
NRIX,Nurix Therapeutics Inc,N/A,"1,001.0%",0,N/A,N/A,$0.00,$474.93,0,N/A,,$19.91,8.34
NSIT,Insight Enterprises Inc.,Technology,"14,234.0%",0,N/A,N/A,$0.00,"$4,734.57",17,0.0%,,$147.15,81.11
NSP,Insperity Inc,Industrials,"11,638.0%",0.01787248668,9.6%,23.3%,$2.12,"$4,447.47",22,40.0%,,$130.47,93.97
NSSC,NAPCO Security Technologies Inc,Industrials,"3,545.0%",0,N/A,N/A,$0.00,"$1,303.42",39,0.0%,0.9,$41.25,19.67
NSTG,Nanostring Technologies Inc,Healthcare,403.0%,0,N/A,N/A,$0.00,$190.76,0,N/A,,$18.51,3.88
NTB,Bank of N T Butterfield & Son Ltd.,Financial Services,"2,658.0%",0.06421594626,0.0%,3.0%,$1.71,"$1,329.20",0,N/A,,$37.13,22.49
NTCT,Netscout Systems Inc,Technology,"2,936.0%",0,N/A,N/A,$0.00,"$2,091.96",35,0.0%,,$38.02,25.9
NTGR,Netgear Inc,Technology,"1,393.0%",0,N/A,N/A,$0.00,$404.75,N/A,0.0%,,$26.79,13.3
NTLA,Intellia Therapeutics Inc,Healthcare,"4,098.0%",0,N/A,N/A,$0.00,"$3,612.02",N/A,0.0%,,$76.45,32.44
NTST,Netstreit Corp,N/A,"1,726.0%",0.04634994206,N/A,N/A,$0.79,"$1,050.49",0,N/A,,$20.59,16.53
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,"3,211.0%",0.04858299595,1.3%,1.3%,$1.53,"$1,602.46",21,99.1%,,$45.47,29.05
NUTX,Nutex Health Inc,N/A,45.3%,0,N/A,N/A,$0.00,$297.29,0,N/A,,$4.46,0.382
NUVA,Nuvasive Inc,Healthcare,"4,105.0%",0,N/A,N/A,$0.00,"$2,153.04",107,0.0%,,$54.62,35.17
NUVB,Nuvation Bio Inc,N/A,176.0%,0,N/A,N/A,$0.00,$385.09,0,N/A,,$4.14,1.52
NUVL,Nuvalent Inc,N/A,"4,385.0%",0,N/A,N/A,$0.00,"$2,253.25",0,N/A,,$45.25,12
NVEE,NV5 Global Inc,Industrials,"10,604.0%",0,N/A,N/A,$0.00,"$1,665.70",35,0.0%,,$154.97,89.3
NVRO,Nevro Corp,Healthcare,"2,490.0%",0,N/A,N/A,$0.00,$891.85,388,0.0%,,$53.34,22.12
NVTA,Invitae Corp,Healthcare,111.0%,0,N/A,N/A,$0.00,$289.35,N/A,0.0%,,$9.00,1.02
NWBI,Northwest Bancshares Inc,Financial Services,"1,051.0%",0.07611798287,0.0%,3.3%,$0.77,"$1,335.44",10,70.7%,0.7,$14.58,9.91
NWE,Northwestern Corp.,Utilities,"5,613.0%",0.04560840905,1.6%,3.1%,$2.48,"$3,356.29",18,76.5%,0.5,$59.93,46.58
NWLI,National Western Life Group Inc,Financial Services,"37,378.0%",0.0009631334322,N/A,N/A,$0.36,"$1,284.32",17,1.7%,,$427.96,166.64
NWN,Northwest Natural Holding Co,Utilities,"4,204.0%",0.04614652712,N/A,N/A,$1.91,"$1,511.99",15,65.8%,,$52.96,41.1
NWPX,Northwest Pipe Co.,Industrials,"2,883.0%",0,N/A,N/A,$0.00,$288.27,10,0.0%,,$40.60,25.58
NX,Quanex Building Products Corp,Industrials,"2,527.0%",0.01259900609,0.0%,0.0%,$0.32,$832.71,11,14.2%,,$27.24,17.81
NXGN,NextGen Healthcare Inc,Healthcare,"1,582.0%",0,N/A,N/A,$0.00,"$1,043.81",N/A,0.0%,,$21.99,15.23
NXRT,NexPoint Residential Trust Inc,Real Estate,"4,248.0%",0.0395480226,10.5%,10.9%,$1.62,"$1,089.94",N/A,N/A,,$64.66,37.6
NXT,Nextracker Inc,N/A,"3,863.0%",0,N/A,N/A,$0.00,"$1,772.58",0,N/A,,$43.97,28.24
NYMT,New York Mortgage Trust Inc,Real Estate,965.0%,0.1658031088,200.0%,8.4%,$1.39,$879.89,N/A,N/A,1.2,$11.70,7.21
OABI,OmniAb Inc,N/A,481.0%,0,N/A,N/A,$0.00,$553.44,0,N/A,,$5.13,1.91
OB,Outbrain Inc,N/A,495.0%,0,N/A,N/A,$0.00,$253.20,0,N/A,,$6.92,3.33
OBK,Origin Bancorp Inc,N/A,"2,965.0%",0,N/A,N/A,$0.00,$912.66,0,N/A,0.7,$46.25,25.37
OCFC,OceanFirst Financial Corp.,Financial Services,"1,537.0%",0.05058091444,17.6%,3.3%,$0.78,$914.30,6,31.6%,0.9,$24.19,12.61
OCGN,Ocugen Inc,Healthcare,53.0%,0,N/A,N/A,$0.00,$119.94,0,N/A,,$3.11,0.44
OCTO,Eightco Holdings Inc,N/A,154.0%,0,N/A,N/A,$0.00,$3.65,0,N/A,,$4.46,0.0551
OCUL,Ocular Therapeutix Inc,Healthcare,487.0%,0,N/A,N/A,$0.00,$377.55,0,N/A,,$7.96,2.57
ODP,ODP Corporation (The),Consumer Cyclical,"4,543.0%",0,N/A,N/A,$0.00,"$1,753.41",10,0.0%,,$53.59,28.97
OEC,Orion S.A,Basic Materials,"2,105.0%",0.003928140146,N/A,N/A,$0.08,"$1,239.15",0,N/A,,$26.86,12.83
OFC,Corporate Office Properties Trust,Real Estate,"2,288.0%",0.04895104895,3.6%,0.7%,$1.09,"$2,574.32",13,63.8%,,$28.33,21.32
OFG,OFG Bancorp,Financial Services,"2,547.0%",0.02989821713,46.7%,29.7%,$0.76,"$1,210.53",7,20.9%,,$30.25,22.34
OFIX,Orthofix Medical Inc,Healthcare,"1,839.0%",0,N/A,N/A,$0.00,$671.24,N/A,0.0%,,$26.35,13.76
OFLX,Omega Flex Inc,Industrials,"10,450.0%",0.01224205705,3.1%,6.6%,$1.28,"$1,054.86",44,54.0%,,$126.95,76.11
OGS,ONE Gas Inc,Utilities,"7,639.0%",0.03403586857,4.8%,7.2%,$2.51,"$4,231.24",19,60.9%,,$87.57,67.23
OI,O-I Glass Inc,Consumer Cyclical,"2,016.0%",0,N/A,N/A,$0.00,"$3,130.33",0,N/A,,$23.52,11.6
OII,"Oceaneering International, Inc.",Energy,"1,713.0%",0,N/A,N/A,$0.00,"$1,726.19",35,0.0%,,$22.26,7.25
OIS,"Oil States International, Inc.",Energy,694.0%,0,N/A,N/A,$0.00,$445.93,218,0.0%,,$10.47,3.51
OLO,Olo Inc,NaN,650.0%,0,N/A,N/A,$0.00,$678.92,0,N/A,,$14.08,5.74
OLP,"One Liberty Properties, Inc.",Real Estate,"2,029.0%",0.08871365205,0.0%,0.0%,$1.74,$432.71,12,96.9%,,$26.10,18.93
OM,Outset Medical Inc,N/A,"2,154.0%",0,N/A,N/A,$0.00,"$1,060.37",0,N/A,,$30.55,11.41
OMCL,"Omnicell, Inc.",Healthcare,"7,011.0%",0,N/A,N/A,$0.00,"$3,161.96",N/A,0.0%,,$125.17,46.11
OMI,"Owens & Minor, Inc.",Healthcare,"1,864.0%",0,N/A,N/A,$0.00,"$1,420.47",N/A,0.0%,,$37.03,11.79
OMIC,Singular Genomics Systems Inc,N/A,78.0%,0,N/A,N/A,$0.00,$56.19,0,N/A,,$4.80,0.7649
ONB,Old National Bancorp,Financial Services,"1,339.0%",0.0409073459,0.0%,1.5%,$0.55,"$3,917.90",7,27.4%,0.8,$19.45,11.41
ONDS,Ondas Holdings Inc,Technology,101.0%,0,N/A,N/A,$0.00,$51.59,0,N/A,,$6.40,0.777
ONEW,Onewater Marine Inc,Consumer Cyclical,"3,381.0%",0,N/A,N/A,$0.00,$484.00,0,N/A,,$43.96,23.68
ONL,Orion Office REIT Inc,N/A,636.0%,0.06161055627,N/A,N/A,$0.39,$360.38,N/A,N/A,,$11.15,5.27
ONTF,ON24 Inc,N/A,851.0%,0,N/A,N/A,$0.00,$390.30,0,N/A,,$10.31,6
ONTO,Onto Innovation Inc.,Technology,"10,545.0%",0,N/A,N/A,$0.00,"$5,156.51",26,0.0%,,$113.87,56.02
OOMA,Ooma Inc,Communication Services,"1,457.0%",0,N/A,N/A,$0.00,$368.62,N/A,0.0%,,$16.77,11.01
OPAD,Offerpad Solutions Inc,N/A,999.0%,0,N/A,N/A,$0.00,"$3,842.02",0,N/A,,$43.50,5.63
OPCH,Option Care Health Inc.,Healthcare,"3,030.0%",0,N/A,N/A,$0.00,"$5,446.86",34,0.0%,,$35.87,24.23
OPFI,OppFi Inc,N/A,218.0%,0,N/A,N/A,$0.00,$33.25,0,N/A,,$3.70,1.7
OPI,Office Properties Income Trust,Real Estate,715.0%,0.1398601399,-54.5%,-10.3%,$1.74,$347.23,51,"1,223.8%",1.0,$18.17,5.86
OPK,Opko Health Inc,Healthcare,160.0%,0,N/A,N/A,$0.00,"$1,236.24",N/A,0.0%,,$2.86,1
OPRT,Oportun Financial Corp,Financial Services,553.0%,0,N/A,N/A,$0.00,$187.40,0,N/A,,$10.86,2.19
OPRX,OptimizeRx Corp,Healthcare,"1,410.0%",0,N/A,N/A,$0.00,$241.50,N/A,0.0%,,$30.82,11.59
OPY,Oppenheimer Holdings Inc,Financial Services,"3,946.0%",0.01508862805,0.0%,4.6%,$0.60,$432.31,11,19.3%,,$48.96,27.97
ORA,Ormat Technologies Inc,Utilities,"8,158.0%",0.005871693627,0.0%,3.7%,$0.48,"$4,870.33",64,35.5%,,$101.40,71.34
ORC,Orchid Island Capital Inc,Real Estate,997.0%,0.1925777332,0.0%,19.7%,$2.46,$390.17,N/A,N/A,,$13.72,7.17
ORGN,Origin Materials Inc,N/A,408.0%,0,N/A,N/A,$0.00,$584.53,0,N/A,,$7.42,3.67
ORGO,Organogenesis Holdings Inc,Healthcare,342.0%,0,N/A,N/A,$0.00,$448.92,36,0.0%,,$6.52,1.8
ORRF,"Orrstown Financial Services, Inc.",Financial Services,"1,904.0%",0.03999313526,N/A,N/A,$0.76,$202.93,9,35.3%,0.6,$27.50,15.52
OSBC,Old Second Bancorporation Inc.,Financial Services,"1,312.0%",0.01511331148,0.0%,38.0%,$0.20,$586.01,7,11.3%,0.8,$17.60,10.79
OSCR,Oscar Health Inc,N/A,852.0%,0,N/A,N/A,$0.00,"$1,561.15",0,N/A,,$9.89,2.05
OSIS,"OSI Systems, Inc.",Technology,"11,694.0%",0,N/A,N/A,$0.00,"$1,956.17",24,0.0%,,$127.07,69.31
OSPN,OneSpan Inc,Technology,"1,484.0%",0,N/A,N/A,$0.00,$592.85,N/A,0.0%,,$19.25,8.15
OSTK,Overstock.com Inc,Consumer Cyclical,"2,391.0%",0,N/A,N/A,$0.00,"$1,080.71",N/A,0.0%,,$35.20,17.05
OSUR,Orasure Technologies Inc.,Healthcare,511.0%,0,N/A,N/A,$0.00,$374.37,13,0.0%,,$7.82,2.65
OSW,OneSpaWorld Holdings Limited,Consumer Cyclical,"1,123.0%",0,N/A,N/A,$0.00,"$1,092.61",0,N/A,,$13.00,6.8
OTLK,Outlook Therapeutics Inc,Healthcare,175.0%,0,N/A,N/A,$0.00,$449.17,N/A,0.0%,,$2.03,0.8
OTTR,Otter Tail Corporation,Utilities,"7,390.0%",0.02368064953,6.1%,5.5%,$1.68,"$3,082.41",11,25.6%,0.7,$80.37,51.27
OUST,Ouster Inc,N/A,542.0%,0,N/A,N/A,$0.00,$210.38,0,N/A,,$20.85,3.21
OUT,Outfront Media Inc,Real Estate,"1,423.0%",0.08195983171,N/A,N/A,$1.17,"$2,347.76",21,174.4%,,$20.83,13.58
OXM,"Oxford Industries, Inc.",Consumer Cyclical,"9,337.0%",0.02442242411,18.2%,13.8%,$2.28,"$1,467.83",9,22.0%,,$122.57,81.01
PACB,Pacific Biosciences of California Inc,Healthcare,"1,250.0%",0,N/A,N/A,$0.00,"$3,123.64",N/A,0.0%,,$14.30,3.89
PACK,Ranpak Holdings Corp,Consumer Cyclical,406.0%,0,N/A,N/A,$0.00,$322.72,0,N/A,,$8.24,2.66
PAHC,Phibro Animal Health Corp.,Healthcare,"1,347.0%",0.03493475916,0.0%,3.7%,$0.47,$273.95,10,66.7%,0.7,$19.82,11.45
PAR,Par Technology Corp.,Technology,"3,369.0%",0,N/A,N/A,$0.00,$923.31,N/A,0.0%,,$47.03,20.37
PARR,Par Pacific Holdings Inc,Energy,"2,445.0%",0,N/A,N/A,$0.00,"$1,492.39",2,0.0%,,$30.49,13.72
PATK,"Patrick Industries, Inc.",Industrials,"7,456.0%",0.02227935411,N/A,N/A,$1.66,"$1,664.30",7,16.1%,1.3,$81.49,41.02
PAYO,Payoneer Global Inc,N/A,471.0%,0,N/A,N/A,$0.00,"$1,694.25",N/A,0.0%,,$8.04,3.78
PBF,PBF Energy Inc,Energy,"3,967.0%",0.01502548703,N/A,N/A,$0.60,"$5,002.27",2,2.4%,,$48.39,24.17
PBFS,Pioneer Bancorp Inc,Financial Services,891.0%,0,N/A,N/A,$0.00,$231.46,0,N/A,,$11.97,7.96
PBH,Prestige Consumer Healthcare Inc,Healthcare,"5,721.0%",0,N/A,N/A,$0.00,"$2,842.91",N/A,0.0%,,$67.45,48.51
PBI,"Pitney Bowes, Inc.",Industrials,329.0%,0.0595177403,0.0%,-23.2%,$0.20,$577.81,69,412.2%,,$4.72,2.2
PCB,PCB Bancorp.,Financial Services,"1,563.0%",0.03933729741,20.0%,43.1%,$0.61,$223.78,0,N/A,0.6,$19.52,12.53
PCH,PotlatchDeltic Corp,Real Estate,"5,023.0%",0.03450846284,2.3%,2.4%,$1.73,"$4,014.18",22,70.2%,1.0,$52.10,36.82
PCRX,Pacira BioSciences Inc,Healthcare,"4,006.0%",0,N/A,N/A,$0.00,"$1,842.32",N/A,0.0%,,$59.33,35.35
PCT,PureCycle Technologies Inc,N/A,925.0%,0,N/A,N/A,$0.00,"$1,513.95",0,N/A,,$10.95,4.44
PCVX,Vaxcyte Inc,N/A,"5,406.0%",0,N/A,N/A,$0.00,"$5,065.79",0,N/A,,$54.97,19.43
PCYO,Pure Cycle Corp.,Utilities,"1,062.0%",0,N/A,N/A,$0.00,$255.46,0,N/A,,$11.50,7.77
PD,Pagerduty Inc,Technology,"2,139.0%",0,N/A,N/A,$0.00,"$1,972.27",N/A,0.0%,,$35.33,19.51
PDCO,Patterson Companies Inc.,Healthcare,"3,114.0%",0.03339755941,0.0%,0.0%,$1.03,"$2,967.46",14,48.4%,,$32.97,23.19
PDFS,PDF Solutions Inc.,Technology,"4,363.0%",0,N/A,N/A,$0.00,"$1,651.49","1,535",0.0%,,$45.66,20.16
PDLI,PDL Biopharma Inc,Healthcare,247.0%,0,N/A,N/A,$0.08,$0.00,0,N/A,,NaN,NaN
PDM,Piedmont Office Realty Trust Inc,Real Estate,665.0%,0.1263157895,0.0%,0.0%,$0.81,$822.23,10,116.6%,,$12.71,5.79
PEB,Pebblebrook Hotel Trust,Real Estate,"1,291.0%",0.003094955259,0.0%,-51.7%,$0.04,"$1,589.40",N/A,N/A,,$20.50,12.36
PEBO,"Peoples Bancorp, Inc. (Marietta, OH)",Financial Services,"2,637.0%",0.05612882019,N/A,N/A,$1.48,$751.16,7,39.9%,0.5,$30.43,22.86
PECO,Phillips Edison & Company Inc,N/A,"3,220.0%",0.0347826087,0.0%,0.7%,$1.09,"$3,777.06",0,N/A,,$34.50,26.21
PEPG,PepGen Inc,N/A,"1,007.0%",0,N/A,N/A,$0.00,$239.49,0,N/A,,$20.00,4.32
PETQ,PetIQ Inc,Healthcare,"1,472.0%",0,N/A,N/A,$0.00,$428.91,N/A,0.0%,,$18.42,6.66
PETS,"Petmed Express, Inc.",Healthcare,"1,374.0%",0.08733624454,0.0%,2.1%,$1.19,$290.92,"1,249","10,317.0%",,$23.28,13.27
PFBC,"Preferred Bank (Los Angeles, CA)",Financial Services,"5,364.0%",0.04586647121,27.9%,17.1%,$2.46,$707.46,5,25.7%,0.6,$75.57,42.42
PFC,Premier Financial Corp,N/A,"1,642.0%",0.0710954369,3.3%,12.8%,$1.17,$586.66,6,44.4%,0.9,$29.19,13.6
PFHC,ProFrac Holding Corp,N/A,"2,125.0%",0,N/A,N/A,$0.00,$910.58,0,N/A,,NaN,NaN
PFIS,Peoples Financial Services Corp,Financial Services,"4,303.0%",0.03681096178,5.1%,4.4%,$1.58,$307.70,0,N/A,0.8,$57.30,29.92
PFS,Provident Financial Services Inc,Financial Services,"1,651.0%",0.05702382015,0.0%,2.7%,$0.94,"$1,247.50",7,40.8%,,$24.69,14.31
PFSI,PennyMac Financial Services Inc.,Financial Services,"6,768.0%",0.01174022242,N/A,N/A,$0.79,"$3,378.89",0,N/A,,$73.32,41.19
PFSW,PFSWEB Inc,Industrials,429.0%,0,N/A,N/A,$0.00,$97.82,N/A,0.0%,,$7.36,3.8
PGC,Peapack-Gladstone Financial Corp.,Financial Services,"2,735.0%",0.007283076988,0.0%,0.0%,$0.20,$492.76,6,4.6%,0.9,$41.96,22.79
PGEN,Precigen Inc,Healthcare,113.0%,0,N/A,N/A,$0.00,$288.70,12,0.0%,,$2.90,0.805
PGNY,Progyny Inc,Healthcare,"3,659.0%",0,N/A,N/A,$0.00,"$3,454.36",80,0.0%,,$46.50,28.03
PGRE,Paramount Group Inc,Real Estate,417.0%,0.03357314149,0.0%,-5.0%,$0.30,$905.77,N/A,N/A,,$7.61,3.83
PGTI,PGT Innovations Inc,Industrials,"2,806.0%",0,N/A,N/A,$0.00,"$1,647.74",15,0.0%,,$29.16,15.94
PHAT,Phathom Pharmaceuticals Inc,Healthcare,"1,315.0%",0,N/A,N/A,$0.00,$573.53,0,N/A,,$14.45,5.84
PHR,Phreesia Inc,Healthcare,"3,037.0%",0,N/A,N/A,$0.00,"$1,629.63",0,N/A,,$40.00,21.67
PI,Impinj Inc,Technology,"8,699.0%",0,N/A,N/A,$0.00,"$2,318.36",N/A,0.0%,,$144.90,52.3
PIII,P3 Health Partners Inc,N/A,336.0%,0,N/A,N/A,$0.00,$380.90,0,N/A,,$7.05,0.7003
PIPR,Piper Sandler Co`s,Financial Services,"13,007.0%",0.02789520384,0.0%,9.9%,$3.63,"$2,307.71",0,N/A,,$160.79,100.78
PJT,PJT Partners Inc,Financial Services,"7,048.0%",0.01411515491,0.0%,38.0%,$0.99,"$1,747.94",21,32.3%,,$82.59,59.39
PKBK,Parke Bancorp Inc,Financial Services,"1,709.0%",0.04026625714,12.5%,5.2%,$0.69,$204.17,0,N/A,0.5,$23.43,14.86
PKE,Park Aerospace Corp,Industrials,"1,394.0%",0.02880219857,25.0%,-50.6%,$0.40,$282.73,26,76.7%,,$15.64,9.32
PL,Planet Labs PBC,N/A,307.0%,0,N/A,N/A,$0.00,$759.92,0,N/A,,$7.52,3.01
PLAB,"Photronics, Inc.",Technology,"2,304.0%",0,N/A,N/A,$0.00,"$1,440.42",12,0.0%,,$25.81,13.86
PLAY,Dave & Buster`s Entertainment Inc,Consumer Cyclical,"4,269.0%",0,N/A,N/A,$0.00,"$1,832.25",13,0.0%,,$47.29,29.6
PLBY,PLBY Group Inc,N/A,153.0%,0,N/A,N/A,$0.00,$112.64,0,N/A,,$7.83,1.43
PLCE,Childrens Place Inc,Consumer Cyclical,"2,104.0%",0,N/A,N/A,$0.00,$262.51,N/A,0.0%,,$57.00,14.27
PLL,Piedmont Lithium Inc,Basic Materials,"5,723.0%",0,N/A,N/A,$0.00,"$1,097.86",0,N/A,,$76.78,32.09
PLM,Polymet Mining Corp,Basic Materials,80.1%,0,N/A,N/A,$0.00,$155.78,0,N/A,,$3.43,0.751
PLMR,Palomar Holdings Inc,Financial Services,"6,014.0%",0,N/A,N/A,$0.00,"$1,494.95",27,0.0%,,$95.20,43.64
PLOW,Douglas Dynamics Inc,Consumer Cyclical,"2,896.0%",0.03984516054,1.7%,2.2%,$1.15,$665.62,23,92.3%,,$40.62,25.24
PLPC,Preformed Line Products Co.,Industrials,"16,226.0%",0.004915015916,0.0%,0.0%,$0.80,$802.86,13,6.3%,,$177.00,58.6
PLUS,ePlus Inc,Technology,"5,369.0%",0,N/A,N/A,$0.00,"$1,440.37",12,0.0%,,$59.58,40.37
PLXS,Plexus Corp.,Technology,"9,315.0%",0,N/A,N/A,$0.00,"$2,570.94",15,0.0%,,$115.36,74.53
PLYM,Plymouth Industrial Reit Inc,Real Estate,"2,215.0%",0.04063205418,2.3%,-9.7%,$0.87,$953.13,0,N/A,,$23.66,15.24
PMT,Pennymac Mortgage Investment Trust,Real Estate,"1,278.0%",0.1251956182,-14.9%,-3.2%,$1.65,"$1,118.97",N/A,N/A,,$15.07,9.93
PMVP,PMV Pharmaceuticals Inc,N/A,585.0%,0,N/A,N/A,$0.00,$267.79,0,N/A,,$17.77,3.84
PNM,PNM Resources Inc,Utilities,"4,498.0%",0.03268119164,5.8%,6.8%,$1.41,"$3,860.85",19,58.4%,,$49.10,44.35
PNT,POINT Biopharma Global Inc,N/A,"1,012.0%",0,N/A,N/A,$0.00,"$1,069.52",0,N/A,,$11.13,5.59
PNTG,Pennant Group Inc,Healthcare,"1,218.0%",0,N/A,N/A,$0.00,$362.23,48,0.0%,,$17.80,8.68
POR,Portland General Electric Co,Utilities,"4,605.0%",0.04125950054,5.0%,5.6%,$1.81,"$4,449.40",18,66.1%,,$54.24,40.37
POWI,Power Integrations Inc.,Technology,"8,685.0%",0.008506008016,5.6%,3.5%,$0.74,"$4,980.96",38,32.4%,,$94.90,58.88
POWL,"Powell Industries, Inc.",Industrials,"5,924.0%",0.01742275678,1.0%,0.2%,$1.03,$702.63,26,45.5%,0.8,$64.76,19.66
POWW,AMMO Inc,Consumer Cyclical,220.0%,0,N/A,N/A,$0.00,$258.68,0,N/A,,$6.06,1.56
PPBI,"Pacific Premier Bancorp, Inc.",Financial Services,"2,000.0%",0.06377942937,N/A,N/A,$1.28,"$1,916.00",7,43.5%,1.1,$35.81,17.03
PR,Permian Resources Corp,N/A,"1,029.0%",0.01450566554,N/A,N/A,$0.15,"$3,234.02",5,8.1%,,$11.94,5.08
PRA,Proassurance Corporation,Financial Services,"1,469.0%",0.01018241249,0.0%,-30.6%,$0.15,$793.67,N/A,N/A,,$24.30,11.87
PRAA,PRA Group Inc,Financial Services,"2,260.0%",0,N/A,N/A,$0.00,$885.24,48,0.0%,,$43.34,17.74
PRAX,Praxis Precision Medicines Inc,N/A,114.0%,0,N/A,N/A,$0.00,$73.06,0,N/A,,$5.25,0.79
PRCH,Porch Group Inc,N/A,122.0%,0,N/A,N/A,$0.00,$119.34,0,N/A,,$3.99,0.7852
PRCT,Procept BioRobotics Corp,N/A,"3,325.0%",0,N/A,N/A,$0.00,"$1,497.88",0,N/A,,$52.40,25.29
PRDO,Perdoceo Education Corporation,Consumer Defensive,"1,218.0%",0,N/A,N/A,$0.00,$822.15,8,0.0%,,$15.65,9.97
PRDS,Pardes Biosciences Inc,N/A,188.0%,0,N/A,N/A,$0.00,$116.03,0,N/A,,$3.93,0.75
PRFT,Perficient Inc.,Technology,"7,756.0%",0,N/A,N/A,$0.00,"$2,702.05",26,0.0%,,$110.28,59.79
PRG,PROG Holdings Inc,N/A,"3,176.0%",0,N/A,N/A,$0.00,"$1,484.59",12,0.0%,,$35.11,12.11
PRGS,Progress Software Corp.,Technology,"5,508.0%",0.01260446088,0.0%,4.6%,$0.69,"$2,385.36",24,31.1%,,$61.79,39.72
PRIM,Primoris Services Corp,Industrials,"2,857.0%",0,0.0%,0.0%,$0.00,"$1,522.28",11,0.0%,,$30.50,15.82
PRK,Park National Corp.,Financial Services,"10,225.0%",0.04008031534,1.0%,0.8%,$4.10,"$1,654.24",12,46.8%,0.8,$147.39,97.76
PRLB,Proto Labs Inc,Industrials,"3,333.0%",0,N/A,N/A,$0.00,$873.34,N/A,0.0%,,$53.00,22.04
PRM,Perimeter Solutions SA,N/A,577.0%,0,N/A,N/A,$0.00,$906.09,0,N/A,,$12.21,5.36
PRME,Prime Medicine Inc,N/A,"1,500.0%",0,N/A,N/A,$0.00,"$1,458.44",0,N/A,,$21.73,11.07
PRMW,Primo Water Corporation,Consumer Defensive,"1,257.0%",0.02530889541,14.3%,5.9%,$0.32,"$2,000.32",0,N/A,,$16.28,11.9
PRO,Pros Holdings Inc,Technology,"2,856.0%",0,N/A,N/A,$0.00,"$1,315.02",N/A,0.0%,,$31.44,18.09
PRPL,Purple Innovation Inc,Consumer Cyclical,259.0%,0,N/A,N/A,$0.00,$272.12,N/A,0.0%,,$6.76,2.2
PRTA,Prothena Corporation plc,Healthcare,"6,978.0%",0,N/A,N/A,$0.00,"$3,684.38",N/A,0.0%,,$79.65,25.02
PRTH,Priority Technology Holdings Inc,Technology,356.0%,0,N/A,N/A,$0.00,$272.33,0,N/A,,$6.16,2.99
PRTS,CarParts.com Inc,Consumer Cyclical,415.0%,0,N/A,N/A,$0.00,$233.77,N/A,0.0%,,$9.24,3.82
PRVA,Privia Health Group Inc,N/A,"2,436.0%",0,N/A,N/A,$0.00,"$2,817.53",0,N/A,,$44.64,20.64
PSFE,Paysafe Limited,N/A,"1,063.0%",0,N/A,N/A,$0.00,$646.19,0,N/A,,$29.52,9.34
PSMT,Pricesmart Inc.,Consumer Defensive,"7,409.0%",0.01197574185,N/A,N/A,$0.89,"$2,296.79",22,25.8%,,$79.55,55.93
PSN,Parsons Corp,Industrials,"4,728.0%",0,N/A,N/A,$0.00,"$4,957.66",49,0.0%,,$50.15,38.67
PSTL,Postal Realty Trust Inc,Real Estate,"1,443.0%",0.06583506584,N/A,N/A,$0.92,$287.31,0,N/A,,$16.28,13.58
PTCT,PTC Therapeutics Inc,Healthcare,"4,148.0%",0,N/A,N/A,$0.00,"$3,077.43",N/A,0.0%,,$59.84,33.25
PTEN,Patterson-UTI Energy Inc,Energy,"1,142.0%",0.0241687889,N/A,N/A,$0.28,"$2,378.19",8,21.4%,1.2,$19.30,9.7
PTGX,Protagonist Therapeutics Inc,Healthcare,"2,761.0%",0,N/A,N/A,$0.00,"$1,580.71",0,N/A,,$30.10,7.24
PTLO,Portillos Inc,N/A,"1,998.0%",0,N/A,N/A,$0.00,"$1,098.92",0,N/A,,$28.93,15.84
PTRA,Proterra Inc,N/A,114.0%,0,N/A,N/A,$0.00,$258.66,0,N/A,,$7.71,0.9117
PTSI,"P.A.M. Transportation Services, Inc.",Industrials,"2,646.0%",0,N/A,N/A,$0.00,$583.00,8,0.0%,,$37.45,21.56
PTVE,Pactiv Evergreen Inc,N/A,735.0%,0.05396967634,N/A,N/A,$0.40,"$1,310.34",0,N/A,,$12.31,6.85
